dataset,model,original_features,final_features,synthesis_performed,selection_performed,feature_reduction_ratio,enhancement_time_seconds,baseline_r2,baseline_mae,baseline_mse,baseline_rmse,baseline_train_time,baseline_predict_time,baseline_success,baseline_error,enhanced_r2,enhanced_mae,enhanced_mse,enhanced_rmse,enhanced_train_time,enhanced_predict_time,enhanced_success,enhanced_error,mae_improvement_pct,mae_absolute_improvement,r2_improvement,n_samples,train_samples,test_samples,target_type
Diabetes,Linear,10,7,True,True,0.30000000000000004,72.25369930267334,0.45260276297191915,42.79409467959996,2900.193628493483,53.85344583676594,0.0010650157928466797,0.0005402565002441406,True,,0.5792688693302491,37.930283740249855,2229.097375613307,47.21331777807303,0.000270843505859375,3.647804260253906e-05,True,,11.365612418642174,4.863810939350103,0.12666610635832998,442,353,89,float64
Diabetes,Ridge,10,7,True,True,0.30000000000000004,72.25369930267334,0.41915292635986545,46.13885766697452,3077.41593882723,55.47446204180109,0.0008003711700439453,0.00042724609375,True,,0.5791314132307588,37.94897590179815,2229.8256388871664,47.22102962544513,0.0003001689910888672,3.337860107421875e-05,True,,17.75050831186608,8.189881765176374,0.15997848687089333,442,353,89,float64
Diabetes,RandomForest,10,7,True,True,0.30000000000000004,72.25369930267334,0.4428225673999313,44.053033707865175,2952.0105887640448,54.332408273184846,0.05794978141784668,0.015865325927734375,True,,0.506689049226219,42.98022471910112,2613.6362764044943,51.123734961409994,0.06729793548583984,0.015247106552124023,True,,2.435266991777037,1.0728089887640522,0.06386648182628774,442,353,89,float64
Diabetes,KNN,10,7,True,True,0.30000000000000004,72.25369930267334,0.41199127807645397,45.124719101123596,3115.359438202248,55.81540502587299,0.001007080078125,0.01658487319946289,True,,0.4908837889410308,41.64606741573034,2697.374943820225,51.9362584695916,0.0004951953887939453,0.017154932022094727,True,,7.708971390154614,3.4786516853932525,0.07889251086457683,442,353,89,float64
Diabetes,DecisionTree,10,7,True,True,0.30000000000000004,72.25369930267334,0.060653981041140725,54.52808988764045,4976.797752808989,70.54642267903446,0.002532958984375,0.0005908012390136719,True,,0.050987688798679764,55.764044943820224,5028.011235955056,70.90847083356864,0.0014240741729736328,0.00010228157043457031,True,,-2.266639192252217,-1.235955056179776,-0.009666292242460961,442,353,89,float64
Diabetes,MLP,10,7,True,True,0.30000000000000004,72.25369930267334,0.4379437814822249,44.046023342204485,2977.8591369045794,54.56976394400638,0.38002657890319824,0.0006999969482421875,True,,0.5407355666167428,39.91647990941817,2433.25266076099,49.328010914296854,0.4142725467681885,0.00013065338134765625,True,,9.375519330548562,4.129543432786313,0.10279178513451792,442,353,89,float64
Diabetes,SVR,10,7,True,True,0.30000000000000004,72.25369930267334,0.18211365770500276,56.02372412801097,4333.285954518087,65.82769899151943,0.0027861595153808594,0.0015749931335449219,True,,0.23933824597317244,54.190669670526084,4030.101402126941,63.48307965219505,0.0020058155059814453,0.0010564327239990234,True,,3.271925395920594,1.8330544574848844,0.057224588268169674,442,353,89,float64
AutoMPG,Linear,99,26,True,True,0.7373737373737373,66.50866460800171,0.8000228461688405,2.445691071114222,10.75206039274814,3.2790334540452832,0.009351968765258789,0.0014336109161376953,True,,0.8328730002516647,2.3540106306212136,8.98582443107514,2.997636474136772,0.00033473968505859375,3.9577484130859375e-05,True,,3.7486517236717143,0.0916804404930085,0.03285015408282421,398,318,80,float64
AutoMPG,Ridge,99,26,True,True,0.7373737373737373,66.50866460800171,0.8418731778317338,2.259676303632027,8.50191688947634,2.9158046727235245,0.0019495487213134766,0.001386404037475586,True,,0.8329445271333156,2.349915437800833,8.98197868501624,2.9969949424408844,0.0003249645233154297,3.504753112792969e-05,True,,-3.993454019222263,-0.09023913416880625,-0.008928650698418195,398,318,80,float64
AutoMPG,RandomForest,99,26,True,True,0.7373737373737373,66.50866460800171,0.9113815696616536,1.5176249999999998,4.764697849999995,2.18281878542402,0.06605339050292969,0.01763463020324707,True,,0.9060244699557611,1.6902500000000011,5.052730050000003,2.247827851504648,0.05798172950744629,0.015422344207763672,True,,-11.374680833539339,-0.17262500000000136,-0.005357099705892487,398,318,80,float64
AutoMPG,KNN,99,26,True,True,0.7373737373737373,66.50866460800171,0.7420029756013016,2.803,13.871582500000002,3.724457343023276,0.0018284320831298828,2.227820634841919,True,,0.7738780845069375,2.679875,12.157771250000001,3.486799571240079,0.00015425682067871094,0.005237579345703125,True,,4.392615055297893,0.12312499999999993,0.03187510890563594,398,318,80,float64
AutoMPG,DecisionTree,99,26,True,True,0.7373737373737373,66.50866460800171,0.7976409775102524,2.31875,10.880125,3.298503448535411,0.003090381622314453,0.0014705657958984375,True,,0.8136570079548919,2.29,10.019,3.1652803983217663,0.0008604526519775391,5.984306335449219e-05,True,,1.239892183288412,0.028750000000000053,0.016016030444639506,398,318,80,float64
AutoMPG,MLP,99,26,True,True,0.7373737373737373,66.50866460800171,0.8346650425537121,2.3533541440227728,8.88947268944448,2.98152187472178,0.2301938533782959,0.001789093017578125,True,,0.857083474154827,2.1182057920929234,7.6841133477999195,2.7720233310345566,0.35155487060546875,0.0001327991485595703,True,,9.992051240018295,0.2351483519298494,0.022418431601114897,398,318,80,float64
AutoMPG,SVR,99,26,True,True,0.7373737373737373,66.50866460800171,0.7425080018701433,2.7827022049127184,13.844429033524042,3.7208102657249325,0.00448155403137207,0.0027971267700195312,True,,0.39517211990854484,4.238232384501622,32.519444193368976,5.702582239071083,0.0022735595703125,0.0011348724365234375,True,,-52.306358079540075,-1.4555301795889033,-0.3473358819615985,398,318,80,float64
Fish,Linear,11,3,True,True,0.7272727272727273,138.40461611747742,0.950735248005452,65.30005153357357,7007.38318985384,83.7101140236581,0.0009837150573730469,0.00048732757568359375,True,,0.9653321521310673,50.294648864841236,4931.1299570137735,70.22200479204345,0.0002658367156982422,3.337860107421875e-05,True,,22.97915899961795,15.00540266873233,0.014596904125615318,159,127,32,float64
Fish,Ridge,11,3,True,True,0.7272727272727273,138.40461611747742,0.9475825900971633,68.67587596402318,7455.81500236651,86.34706134181123,0.0007970333099365234,0.00044417381286621094,True,,0.9651370723937392,50.40562207102199,4958.87795972745,70.41930104543391,0.00026869773864746094,3.2901763916015625e-05,True,,26.603597895966146,18.27025389300119,0.01755448229657597,159,127,32,float64
Fish,RandomForest,11,3,True,True,0.7272727272727273,138.40461611747742,0.9679400724249899,44.30071875,4560.1812342812445,67.52911397524215,0.06473326683044434,0.016120195388793945,True,,0.954466114784148,50.31720833333334,6476.707359972221,80.47799301655218,0.06083512306213379,0.020079851150512695,True,,-13.581020247743359,-6.016489583333339,-0.013473957640841916,159,127,32,float64
Fish,KNN,11,3,True,True,0.7272727272727273,138.40461611747742,0.9249832143786868,66.75874999999999,10670.3340875,103.29730919777145,0.0035822391510009766,0.030103206634521484,True,,0.9629036264443864,51.0,5276.561718750001,72.63994575128757,0.0007390975952148438,0.025075435638427734,True,,23.605519875671718,15.758749999999992,0.03792041206569963,159,127,32,float64
Fish,DecisionTree,11,3,True,True,0.7272727272727273,138.40461611747742,0.9527935932866086,49.993750000000006,6714.605625,81.94269720359466,0.0012714862823486328,0.0006809234619140625,True,,0.9266576178982623,59.931250000000006,10432.168125,102.13798571050832,0.0008921623229980469,0.00011587142944335938,True,,-19.877484685585696,-9.9375,-0.026135975388346333,159,127,32,float64
Fish,MLP,11,3,True,True,0.7272727272727273,138.40461611747742,0.6608998772199068,196.85916758357737,48233.359630219304,219.62094533586568,0.05437278747558594,0.0006721019744873047,True,,0.9360184680025666,71.79863554700714,9100.687481985638,95.3975234583458,0.17366719245910645,0.00011157989501953125,True,,63.52791875109157,125.06053203657024,0.27511859078265977,159,127,32,float64
Fish,SVR,11,3,True,True,0.7272727272727273,138.40461611747742,-0.08757945511345988,305.3096436146277,154696.52607275604,393.31479259335777,0.0012323856353759766,0.0006620883941650391,True,,-0.025071502858786898,298.59419199936616,145805.43952247652,381.8447845950976,0.0004703998565673828,0.0001766681671142578,True,,2.1995543723270057,6.715451615261543,0.06250795225467298,159,127,32,float64
Happy,Linear,13,5,True,True,0.6153846153846154,106.00496673583984,0.6067201544810198,0.7964267274149495,0.9342756010148895,0.9665793299129096,0.0009195804595947266,0.0005021095275878906,True,,0.6264337463845129,0.7335955206888097,0.8874439920889514,0.9420424576891168,0.0002524852752685547,3.933906555175781e-05,True,,7.889138393192548,0.06283120672613973,0.01971359190349309,500,400,100,float64
Happy,Ridge,13,5,True,True,0.6153846153846154,106.00496673583984,0.6074825828557889,0.7959604421791957,0.9324643761677879,0.9656419502940973,0.0008366107940673828,0.00048732757568359375,True,,0.6262170591284646,0.7344032052076643,0.8879587543344196,0.9423156341345609,0.0002827644348144531,3.8623809814453125e-05,True,,7.733705559914358,0.06155723697153137,0.01873447627267566,500,400,100,float64
Happy,RandomForest,13,5,True,True,0.6153846153846154,106.00496673583984,0.6449398046809228,0.7334999999999999,0.8434809999999999,0.9184122168176989,0.06980657577514648,0.016069889068603516,True,,0.5613248170744979,0.7720104761904765,1.0421167645578229,1.0208412043789292,0.061357736587524414,0.015589237213134766,True,,-5.2502353361249545,-0.03851047619047654,-0.08361498760642494,500,400,100,float64
Happy,KNN,13,5,True,True,0.6153846153846154,106.00496673583984,0.5300555649099176,0.8640000000000001,1.1164,1.0565983153497833,0.0009944438934326172,0.01638317108154297,True,,0.5949654824044452,0.7419999999999999,0.9621999999999999,0.9809179374443103,0.00039577484130859375,0.016597986221313477,True,,14.120370370370395,0.12200000000000022,0.06490991749452768,500,400,100,float64
Happy,DecisionTree,13,5,True,True,0.6153846153846154,106.00496673583984,0.4317225122074424,0.83,1.35,1.161895003862225,0.00243377685546875,0.0006392002105712891,True,,0.33595723185721516,0.885,1.5775,1.255985668708047,0.0007684230804443359,5.888938903808594e-05,True,,-6.626506024096392,-0.05500000000000005,-0.09576528035022724,500,400,100,float64
Happy,MLP,13,5,True,True,0.6153846153846154,106.00496673583984,0.5132823267331779,0.865319911335595,1.1562465046126627,1.0752890330570022,0.4169440269470215,0.0008218288421630859,True,,0.6143627859559075,0.7408900629646488,0.9161197656831461,0.9571414554198069,0.3259100914001465,0.0001270771026611328,True,,14.379635408931316,0.12442984837094628,0.10108045922272968,500,400,100,float64
Happy,SVR,13,5,True,True,0.6153846153846154,106.00496673583984,0.5748927156355308,0.8050351372992779,1.009884864736233,1.0049302785448517,0.003356456756591797,0.0018639564514160156,True,,0.6254202923968322,0.7236337775899875,0.8898515533820854,0.9433194333745518,0.002976655960083008,0.0011606216430664062,True,,10.111528793932486,0.08140135970929041,0.050527576761301374,500,400,100,float64
Wine,Linear,11,8,True,True,0.2727272727272727,68.9292299747467,0.2652750042179164,0.586266538325045,0.5690247717229248,0.754337306331143,0.001438140869140625,0.0005795955657958984,True,,0.32604294368886644,0.5639923143027559,0.5219616350608564,0.7224691239498449,0.0005033016204833984,5.030632019042969e-05,True,,3.799334017241767,0.02227422402228918,0.06076793947095005,4898,3918,980,int64
Wine,Ridge,11,8,True,True,0.2727272727272727,68.9292299747467,0.2475239626925082,0.5940493880102194,0.5827724765238043,0.7633953605595231,0.0012035369873046875,0.0004825592041015625,True,,0.3260206731442572,0.5639905495721238,0.5219788829993846,0.7224810606509935,0.0003383159637451172,4.744529724121094e-05,True,,5.059989799632374,0.030058838438095647,0.078496710451749,4898,3918,980,int64
