dataset,model,original_features,final_features,synthesis_performed,selection_performed,feature_reduction_ratio,enhancement_time_seconds,baseline_r2,baseline_mae,baseline_mse,baseline_rmse,baseline_train_time,baseline_predict_time,baseline_success,baseline_error,enhanced_r2,enhanced_mae,enhanced_mse,enhanced_rmse,enhanced_train_time,enhanced_predict_time,enhanced_success,enhanced_error,mae_improvement_pct,mae_absolute_improvement,r2_improvement,n_samples,train_samples,test_samples,target_type
Fish,SVR,11,8,True,True,0.2727272727272727,118.44088506698608,-0.08757945511345988,305.3096436146277,154696.52607275604,393.31479259335777,0.0006518363952636719,0.0003490447998046875,True,,-0.15920722445545166,322.50854718114925,164884.80890160997,406.0601050357077,0.0004000663757324219,0.000125885009765625,True,,-5.633265743885443,-17.19890356652155,-0.07162776934199178,159,127,32,float64
Happy,Linear,13,9,True,True,0.3076923076923077,123.3140709400177,0.6067201544810199,0.7964267274149495,0.9342756010148893,0.9665793299129095,0.0005710124969482422,0.00026297569274902344,True,,0.6494229143018353,0.7415244844481843,0.8328309247845602,0.912595707191613,0.0001881122589111328,2.193450927734375e-05,True,,6.89357113176845,0.05490224296676516,0.042702759820815395,500,400,100,float64
Happy,Ridge,13,9,True,True,0.3076923076923077,123.3140709400177,0.6074825828557888,0.7959604421791959,0.9324643761677881,0.9656419502940974,0.0004799365997314453,0.0002532005310058594,True,,0.6512003635396364,0.739476299145706,0.8286084163752397,0.9102793067928325,0.00019502639770507812,2.3126602172851562e-05,True,,7.0963505270245015,0.05648414303348992,0.043717780683847574,500,400,100,float64
Happy,RandomForest,13,9,True,True,0.3076923076923077,123.3140709400177,0.6549203095877603,0.7258003208776549,0.8197713125433169,0.9054122334844592,0.03226184844970703,0.014046907424926758,True,,0.6026843787242742,0.7617849848039531,0.9438629899026144,0.9715261138552141,0.03064894676208496,0.013555049896240234,True,,-4.95792890843375,-0.03598466392629818,-0.0522359308634861,500,400,100,float64
Happy,KNN,13,9,True,True,0.3076923076923077,123.3140709400177,0.4667452433069541,0.878,1.2668000000000001,1.1255221010713206,0.00047898292541503906,0.0138702392578125,True,,0.656844586630746,0.6920000000000002,0.8152000000000001,0.902884267223657,0.00017523765563964844,0.013566017150878906,True,,21.184510250569456,0.18599999999999983,0.19009934332379186,500,400,100,float64
Happy,DecisionTree,13,9,True,True,0.3076923076923077,123.3140709400177,0.46339175895985607,0.8001761904761904,1.2747665374149661,1.1290555953605501,0.0012481212615966797,0.00034999847412109375,True,,0.4177866472264863,0.8724601889338731,1.3831060408487594,1.176055288176861,0.0007760524749755859,4.291534423828125e-05,True,,-9.033510284112058,-0.07228399845768274,-0.045605111733369785,500,400,100,float64
Happy,MLP,13,9,True,True,0.3076923076923077,123.3140709400177,0.5132823267331779,0.8653199113355953,1.1562465046126627,1.0752890330570022,0.25789594650268555,0.00031304359436035156,True,,0.5813542039194486,0.7926888971362456,0.9945349531689582,0.9972637330059477,0.17848610877990723,6.914138793945312e-05,True,,8.393544774353558,0.0726310141993497,0.06807187718627072,500,400,100,float64
Happy,SVR,13,9,True,True,0.3076923076923077,123.3140709400177,0.5749009870831481,0.8050101941730867,1.0098652150852738,1.0049205018732943,0.0026559829711914062,0.0012810230255126953,True,,0.5612983789219135,0.80945517693495,1.0421795710331023,1.0208719660334993,0.0020477771759033203,0.0007920265197753906,True,,-0.5521647792832176,-0.004444982761863225,-0.013602608161234597,500,400,100,float64
Wine,Linear,11,14,True,True,-0.2727272727272727,155.46382403373718,0.26527500421791617,0.5862665383250459,0.569024771722925,0.7543373063311432,0.000804901123046875,0.000247955322265625,True,,0.3201355741889964,0.5673741508109184,0.526536734044073,0.7256285096687375,0.0006511211395263672,3.0994415283203125e-05,True,,3.2224911843174318,0.018892387514127584,0.05486056997108024,4898,3918,980,int64
Wine,Ridge,11,14,True,True,-0.2727272727272727,155.46382403373718,0.2475239626925082,0.5940493880102194,0.5827724765238043,0.7633953605595231,0.0005459785461425781,0.00021028518676757812,True,,0.3201519436865,0.5673763422186516,0.5265240563080035,0.7256197739229572,0.0003979206085205078,3.2901763916015625e-05,True,,4.490038426082674,0.026673045791567818,0.07262798099399181,4898,3918,980,int64
Wine,RandomForest,11,14,True,True,-0.2727272727272727,155.46382403373718,0.4650312755340711,0.49372069153454845,0.4143189058024321,0.6436760876422489,0.07952284812927246,0.01440882682800293,True,,0.4458472305895267,0.5029340669067229,0.42917643325550575,0.6551155877060977,0.09287786483764648,0.013863801956176758,True,,-1.8661108456966038,-0.009213375372174482,-0.0191840449445444,4898,3918,980,int64
Wine,KNN,11,14,True,True,-0.2727272727272727,155.46382403373718,0.17442229404520548,0.6222448979591837,0.6393877551020408,0.7996172553803731,0.001027822494506836,0.013936996459960938,True,,0.3490242053013968,0.5379591836734694,0.5041632653061223,0.7100445516347001,0.0009329319000244141,0.013254880905151367,True,,13.545424729419484,0.0842857142857143,0.1746019112561913,4898,3918,980,int64
Wine,DecisionTree,11,14,True,True,-0.2727272727272727,155.46382403373718,0.2621859659274933,0.5486107001796491,0.5714171488955297,0.7559213906852549,0.012602090835571289,0.0002968311309814453,True,,0.19374303729580955,0.5628424519192285,0.6244243584831608,0.7902052635126906,0.016611814498901367,9.107589721679688e-05,True,,-2.59414403235648,-0.014231751739579468,-0.06844292863168377,4898,3918,980,int64
Wine,MLP,11,14,True,True,-0.2727272727272727,155.46382403373718,0.1262132765493177,0.6410122204184245,0.6767243440748764,0.822632569301068,0.2864339351654053,0.0006473064422607422,True,,0.33168053719157475,0.544678622013638,0.5175954703402311,0.7194410819102779,2.4773199558258057,0.0002951622009277344,True,,15.028355987020682,0.0963335984047865,0.20546726064225707,4898,3918,980,int64
Wine,SVR,11,14,True,True,-0.2727272727272727,155.46382403373718,0.16074458085239907,0.6252527580095903,0.6499807765344254,0.8062138528544553,0.18666887283325195,0.07337594032287598,True,,0.3788007395252748,0.524836631204222,0.4811021394607898,0.6936152676093497,0.2029271125793457,0.07540512084960938,True,,16.060085384513915,0.10041612680536838,0.21805615867287576,4898,3918,980,int64
