dataset,model,original_features,final_features,synthesis_performed,selection_performed,feature_reduction_ratio,enhancement_time_seconds,baseline_r2,baseline_mae,baseline_mse,baseline_rmse,baseline_train_time,baseline_predict_time,baseline_success,baseline_error,enhanced_r2,enhanced_mae,enhanced_mse,enhanced_rmse,enhanced_train_time,enhanced_predict_time,enhanced_success,enhanced_error,mae_improvement_pct,mae_absolute_improvement,r2_improvement,n_samples,train_samples,test_samples,target_type
California,Linear,8,12,True,True,-0.5,161.89926886558533,0.5757877060324513,0.5332001304956554,0.5558915986952436,0.7455813830127759,0.0013689994812011719,0.0002238750457763672,True,,0.677245852151195,0.4733285330204666,0.42293993310556477,0.6503383220336664,0.0013418197631835938,4.100799560546875e-05,True,,11.2287289614001,0.059871597475188776,0.10145814611874371,20640,16512,4128,float64
California,Ridge,8,12,True,True,-0.5,161.89926886558533,0.5758549611440126,0.5332039182571154,0.5558034669932211,0.7455222779992702,0.0006241798400878906,0.00021982192993164062,True,,0.677133373269457,0.4731540638316575,0.42308732644205677,0.6504516326692222,0.0006740093231201172,3.1948089599609375e-05,True,,11.2620804854066,0.06004985442545796,0.10127841212544442,20640,16512,4128,float64
California,RandomForest,8,12,True,True,-0.5,161.89926886558533,0.773209690354021,0.3674272692807286,0.2971880579381246,0.5451495739135496,0.3680078983306885,0.01421809196472168,True,,0.7761993575080934,0.360149456924581,0.29327037125747607,0.54154443147121,0.4545440673828125,0.013769865036010742,True,,1.9807491072708259,0.007277812356147606,0.0029896671540724506,20640,16512,4128,float64
California,KNN,8,12,True,True,-0.5,161.89926886558533,0.14631049965900345,0.8127975600775195,1.1186823858768293,1.0576778270706204,0.005381107330322266,0.01407003402709961,True,,0.6593027814817264,0.45301483866279074,0.44645269400804743,0.6681711562227506,0.0034439563751220703,0.046337127685546875,True,,44.264739350400475,0.3597827214147287,0.5129922818227229,20640,16512,4128,float64
California,DecisionTree,8,12,True,True,-0.5,161.89926886558533,0.6829476865157171,0.4332031802610876,0.4154681981618525,0.6445682261497634,0.06474018096923828,0.0005719661712646484,True,,0.6935176327616328,0.4077919384041266,0.40161724570168095,0.6337327873020938,0.08196806907653809,0.0002751350402832031,True,,5.865894576684757,0.02541124185696103,0.010569946245915673,20640,16512,4128,float64
California,MLP,8,12,True,True,-0.5,161.89926886558533,0.4015860013406545,0.7096383573625961,0.784167076548244,0.885532086684748,0.5900259017944336,0.0013079643249511719,True,,0.7766585796139978,0.3607565289573421,0.29266860248689247,0.5409885419183039,3.440272808074951,0.0008199214935302734,True,,49.16332731814124,0.34888182840525395,0.3750725782733433,20640,16512,4128,float64
California,SVR,8,12,True,True,-0.5,161.89926886558533,-0.016485360107176605,0.8599506583445771,1.3320115421348784,1.154128044081279,3.2651140689849854,1.3124947547912598,True,,0.7285459642830654,0.39529001379730844,0.3557158055831969,0.5964191525958877,3.036234140396118,1.2234718799591064,True,,54.03340761919411,0.46466064454726863,0.745031324390242,20640,16512,4128,float64
Diabetes,Linear,10,11,True,True,-0.10000000000000009,117.14487600326538,0.45260276297191915,42.79409467959995,2900.193628493483,53.85344583676594,0.000514984130859375,0.00021314620971679688,True,,0.5261298751957477,41.14119701050172,2510.6358303014295,50.106245422117084,0.00020694732666015625,2.288818359375e-05,True,,3.862443361574771,1.6528976690982304,0.07352711222382857,442,353,89,float64
Diabetes,Ridge,10,11,True,True,-0.10000000000000009,117.14487600326538,0.41915292635986545,46.13885766697452,3077.41593882723,55.47446204180109,0.0003750324249267578,0.0001957416534423828,True,,0.527798295947931,40.88880489596068,2501.796283975988,50.017959614282425,0.00018787384033203125,2.3126602172851562e-05,True,,11.37880961186377,5.250052771013841,0.10864536958806559,442,353,89,float64
Diabetes,RandomForest,10,11,True,True,-0.10000000000000009,117.14487600326538,0.4215930238684351,44.86739322115562,3064.487931945651,55.35781726139183,0.030812978744506836,0.013982057571411133,True,,0.47897928270202905,42.56025008736074,2760.446824365619,52.53995455237489,0.030276060104370117,0.013683080673217773,True,,5.142137682086307,2.307143133794881,0.05738625883359394,442,353,89,float64
Diabetes,KNN,10,11,True,True,-0.10000000000000009,117.14487600326538,0.43016439526042805,42.77078651685394,3019.075505617978,54.946114563433675,0.0004420280456542969,0.011247873306274414,True,,0.3392840278449608,46.3685393258427,3500.5734831460672,59.16564444968099,0.0001800060272216797,0.012109994888305664,True,,-8.41170598434297,-3.5977528089887585,-0.09088036741546723,442,353,89,float64
Diabetes,DecisionTree,10,11,True,True,-0.10000000000000009,117.14487600326538,0.17179020054241645,52.451157643854266,4387.98119713478,66.24183872096833,0.0016121864318847656,0.0002410411834716797,True,,0.3423841501676643,50.14588014981274,3484.1485646414203,59.026676720288265,0.0013439655303955078,4.315376281738281e-05,True,,4.395093640629373,2.305277494041526,0.17059394962524788,442,353,89,float64
Diabetes,MLP,10,11,True,True,-0.10000000000000009,117.14487600326538,0.4379437814822249,44.04602334220448,2977.8591369045794,54.56976394400638,0.23447704315185547,0.00032711029052734375,True,,0.48264570573194554,42.272887484315554,2741.0215587788653,52.35476634251045,0.24067211151123047,6.890296936035156e-05,True,,4.025643459599047,1.7731358578889242,0.04470192424972064,442,353,89,float64
Diabetes,SVR,10,11,True,True,-0.10000000000000009,117.14487600326538,0.18211365770500276,56.02372412801097,4333.285954518087,65.82769899151943,0.002119779586791992,0.0011000633239746094,True,,0.19964456591201618,55.38516199760798,4240.404542548015,65.1183886667047,0.0019409656524658203,0.0007910728454589844,True,,1.1398066450275792,0.6385621304029883,0.017530908207013418,442,353,89,float64
