dataset,model,original_features,final_features,synthesis_performed,selection_performed,feature_reduction_ratio,enhancement_time_seconds,baseline_r2,baseline_mae,baseline_mse,baseline_rmse,baseline_train_time,baseline_predict_time,baseline_success,baseline_error,enhanced_r2,enhanced_mae,enhanced_mse,enhanced_rmse,enhanced_train_time,enhanced_predict_time,enhanced_success,enhanced_error,mae_improvement_pct,mae_absolute_improvement,r2_improvement,n_samples,train_samples,test_samples,target_type
Diabetes,KNN,10,13,True,True,-0.30000000000000004,14.571073055267334,0.41199127807645397,45.124719101123596,3115.359438202248,55.81540502587299,0.0005750656127929688,0.01224207878112793,True,,0.4018437919529455,45.67977528089887,3169.122359550562,56.29495856247309,0.000202178955078125,0.013688802719116211,True,,-1.2300490525634251,-0.5550561797752778,-0.010147486123508465,442,353,89,float64
Diabetes,DecisionTree,10,13,True,True,-0.30000000000000004,14.571073055267334,0.060653981041140725,54.52808988764045,4976.797752808989,70.54642267903446,0.0018339157104492188,0.00035691261291503906,True,,-0.0013731614572138895,57.51685393258427,5305.426966292135,72.8383619138441,0.001837015151977539,4.00543212890625e-05,True,,-5.48114568308263,-2.988764044943821,-0.062027142498354615,442,353,89,float64
Diabetes,MLP,10,13,True,True,-0.30000000000000004,14.571073055267334,0.4379437814822249,44.04602334220448,2977.8591369045794,54.56976394400638,0.23107099533081055,0.00046634674072265625,True,,0.4802092671939405,41.981744335009104,2753.93017987915,52.47790182428362,0.23590493202209473,8.606910705566406e-05,True,,4.686641041706487,2.064279007195374,0.04226548571171562,442,353,89,float64
Diabetes,SVR,10,13,True,True,-0.30000000000000004,14.571073055267334,0.18211365770500276,56.02372412801097,4333.285954518087,65.82769899151943,0.0021109580993652344,0.0011870861053466797,True,,0.1591366528826772,56.85162495687435,4455.021612793166,66.7459482874666,0.001764059066772461,0.0009741783142089844,True,,-1.4777682878983183,-0.8279008288633847,-0.022977004822325564,442,353,89,float64
AutoMPG,Linear,99,43,True,True,0.5656565656565656,17.1750590801239,0.8000228461688658,2.4456910711126323,10.752060392746776,3.279033454045075,0.003052949905395508,0.0012891292572021484,True,,0.8478549308810746,2.095151693043952,8.180299300622568,2.8601222527407058,0.0004220008850097656,2.7179718017578125e-05,True,,14.332937720920222,0.3505393780686803,0.04783208471220879,398,318,80,float64
AutoMPG,Ridge,99,43,True,True,0.5656565656565656,17.1750590801239,0.8418731778317338,2.2596763036320264,8.501916889476343,2.915804672723525,0.0015368461608886719,0.0011398792266845703,True,,0.8482226060048126,2.090065019023343,8.160530716763834,2.856664263921092,0.00025200843811035156,2.5987625122070312e-05,True,,7.505999170591983,0.16961128460868347,0.006349428173078819,398,318,80,float64
AutoMPG,RandomForest,99,43,True,True,0.5656565656565656,17.1750590801239,0.9116656029998265,1.5209375000000003,4.749426387499999,2.1793178720645594,0.051802873611450195,0.013800859451293945,True,,0.9063627241479962,1.6300750000000002,5.034543324999994,2.243778804829031,0.04827618598937988,0.013602733612060547,True,,-7.17567289911649,-0.10913749999999989,-0.005302878851830228,398,318,80,float64
AutoMPG,KNN,99,43,True,True,0.5656565656565656,17.1750590801239,0.7420029756013016,2.803,13.871582500000002,3.724457343023276,0.0015311241149902344,0.024494171142578125,True,,0.8504844855021679,2.16625,8.0389175,2.835298485168713,0.00018024444580078125,0.0004649162292480469,True,,22.716732072779173,0.6367500000000001,0.10848150990086636,398,318,80,float64
AutoMPG,DecisionTree,99,43,True,True,0.5656565656565656,17.1750590801239,0.7976409775102524,2.31875,10.880125,3.298503448535411,0.0028340816497802734,0.0013058185577392578,True,,0.7820317993413876,2.36625,11.719375,3.423357270283077,0.0010061264038085938,4.506111145019531e-05,True,,-2.048517520215628,-0.047499999999999876,-0.015609178168864868,398,318,80,float64
AutoMPG,MLP,99,43,True,True,0.5656565656565656,17.1750590801239,0.8346650425537151,2.3533541440227603,8.889472689444323,2.981521874721754,0.12509632110595703,0.0014920234680175781,True,,0.878390571085206,2.001515692406828,6.538506519216898,2.5570503552368495,0.24462485313415527,7.224082946777344e-05,True,,14.950510211544673,0.3518384516159325,0.04372552853149092,398,318,80,float64
AutoMPG,SVR,99,43,True,True,0.5656565656565656,17.1750590801239,0.7425080018701435,2.7827022049127175,13.844429033524037,3.7208102657249316,0.004148244857788086,0.0025467872619628906,True,,0.7819099418986453,2.3922646299160584,11.725926841340726,3.424314068735624,0.0021979808807373047,0.0008797645568847656,True,,14.030878845295112,0.3904375749966591,0.039401940028501725,398,318,80,float64
Fish,Linear,11,14,True,True,-0.2727272727272727,14.503805160522461,0.9507352480054524,65.30005153357348,7007.383189853781,83.71011402365774,0.0006201267242431641,0.0003142356872558594,True,,0.9757440416728267,40.73923443389019,3450.150213979347,58.73797931474445,0.00018715858459472656,2.193450927734375e-05,True,,37.612247651987765,24.56081709968329,0.025008793667374296,159,127,32,float64
Fish,Ridge,11,14,True,True,-0.2727272727272727,14.503805160522461,0.9475825900971674,68.67587596402055,7455.815002365913,86.34706134180776,0.0006108283996582031,0.0003371238708496094,True,,0.9734275671230848,43.34579526488032,3779.6439019082472,61.47880855960245,0.00020074844360351562,2.3126602172851562e-05,True,,36.883520368070315,25.330080699140225,0.02584497702591737,159,127,32,float64
Fish,RandomForest,11,14,True,True,-0.2727272727272727,14.503805160522461,0.9678631106589247,44.607749999999996,4571.128220999996,67.61011922042437,0.04880189895629883,0.014120101928710938,True,,0.9717032533286325,40.7999375,4024.9090663125,63.44217104034587,0.039476871490478516,0.013638019561767578,True,,8.536212877807102,3.807812499999997,0.00384014266970778,159,127,32,float64
Fish,KNN,11,14,True,True,-0.2727272727272727,14.503805160522461,0.9249832143786868,66.75874999999999,10670.3340875,103.29730919777145,0.0005240440368652344,0.013983011245727539,True,,0.93340306853179,67.895625,9472.7000375,97.3277968388271,0.00015306472778320312,0.013566970825195312,True,,-1.702960286104823,-1.1368750000000034,0.008419854153103201,159,127,32,float64
Fish,DecisionTree,11,14,True,True,-0.2727272727272727,14.503805160522461,0.9527935932866086,49.993750000000006,6714.605625,81.94269720359466,0.0009090900421142578,0.0003781318664550781,True,,0.959560579197542,43.650000000000006,5752.074375,75.84243123080905,0.0005648136138916016,3.4809112548828125e-05,True,,12.689086135766969,6.34375,0.006766985910933387,159,127,32,float64
Fish,MLP,11,14,True,True,-0.2727272727272727,14.503805160522461,0.6608998772199068,196.85916758357735,48233.359630219304,219.62094533586568,0.02646017074584961,0.0004911422729492188,True,,0.9567290384495812,63.80023293900844,6154.830711636845,78.45272915352814,0.10388398170471191,4.8160552978515625e-05,True,,67.59092618233196,133.05893464456892,0.2958291612296744,159,127,32,float64
Fish,SVR,11,14,True,True,-0.2727272727272727,14.503805160522461,-0.08757945511345988,305.3096436146277,154696.52607275604,393.31479259335777,0.0008299350738525391,0.00047278404235839844,True,,-0.1509183203825566,321.2909273059119,163705.80109762988,404.6057353741169,0.00040912628173828125,0.00016498565673828125,True,,-5.234450999345546,-15.981283691284204,-0.06333886526909671,159,127,32,float64
Happy,Linear,13,7,True,True,0.46153846153846156,14.911282777786255,0.6067201544810199,0.7964267274149495,0.9342756010148893,0.9665793299129095,0.000675201416015625,0.00034499168395996094,True,,0.6203298554869121,0.7741202390048201,0.9019443953052915,0.9497075314565487,0.0002009868621826172,2.4080276489257812e-05,True,,2.8008211731582677,0.022306488410129388,0.013609701005892205,500,400,100,float64
Happy,Ridge,13,7,True,True,0.46153846153846156,14.911282777786255,0.6074825828557888,0.7959604421791959,0.9324643761677881,0.9656419502940974,0.0005619525909423828,0.00033211708068847656,True,,0.6208027273196821,0.7742837696062789,0.9008210409793632,0.9491159259960625,0.000308990478515625,2.8848648071289062e-05,True,,2.7233354101832297,0.021676672572917055,0.013320144463893291,500,400,100,float64
Happy,RandomForest,13,7,True,True,0.46153846153846156,14.911282777786255,0.6449398046809228,0.7334999999999999,0.8434809999999999,0.9184122168176989,0.04996824264526367,0.014163970947265625,True,,0.6325197414740719,0.7312509523809524,0.872986102154195,0.9343372528986496,0.03661322593688965,0.013625144958496094,True,,0.30661862563701975,0.0022490476190475395,-0.012420063206850962,500,400,100,float64
Happy,KNN,13,7,True,True,0.46153846153846156,14.911282777786255,0.5300555649099176,0.8640000000000001,1.1164,1.0565983153497833,0.0005879402160644531,0.012404918670654297,True,,0.5484088230341808,0.8220000000000001,1.0728000000000002,1.0357605900979243,0.00017499923706054688,0.01355290412902832,True,,4.861111111111114,0.04200000000000004,0.01835325812426325,500,400,100,float64
Happy,DecisionTree,13,7,True,True,0.46153846153846156,14.911282777786255,0.4317225122074424,0.83,1.35,1.161895003862225,0.0012788772583007812,0.00038123130798339844,True,,0.4675029466240108,0.79,1.265,1.1247221879201992,0.0007948875427246094,3.719329833984375e-05,True,,4.8192771084337265,0.039999999999999925,0.03578043441656842,500,400,100,float64
Happy,MLP,13,7,True,True,0.46153846153846156,14.911282777786255,0.5132823267331779,0.8653199113355953,1.1562465046126627,1.0752890330570022,0.25406694412231445,0.0005459785461425781,True,,0.5723206880128016,0.7938039636015118,1.0159949735567888,1.0079657601113188,0.18479204177856445,6.723403930664062e-05,True,,8.264683014597539,0.07151594773408343,0.0590383612796237,500,400,100,float64
Happy,SVR,13,7,True,True,0.46153846153846156,14.911282777786255,0.5749009870831481,0.8050101941730867,1.0098652150852738,1.0049205018732943,0.0028228759765625,0.0014908313751220703,True,,0.5894044990158179,0.802833440073918,0.9754106721380231,0.9876288129343044,0.002274036407470703,0.0011208057403564453,True,,0.2704008116822312,0.0021767540991687317,0.014503511932669855,500,400,100,float64
Wine,Linear,11,11,True,True,0.0,18.018258810043335,0.26527500421791617,0.5862665383250459,0.569024771722925,0.7543373063311432,0.0010068416595458984,0.0003762245178222656,True,,0.33693280427191774,0.5601867485484773,0.5135277305823933,0.716608491843624,0.0005009174346923828,3.0040740966796875e-05,True,,4.448452721023138,0.026079789776568663,0.07165780005400157,4898,3918,980,int64
Wine,Ridge,11,11,True,True,0.0,18.018258810043335,0.2475239626925082,0.5940493880102194,0.5827724765238043,0.7633953605595231,0.0007128715515136719,0.0003609657287597656,True,,0.336837637432701,0.560253426814017,0.513601434742823,0.71665991568025,0.0002770423889160156,2.5272369384765625e-05,True,,5.689082739299285,0.03379596119620243,0.0893136747401928,4898,3918,980,int64
Wine,RandomForest,11,11,True,True,0.0,18.018258810043335,0.5509775612930288,0.4185204081632653,0.34775581632653063,0.5897082467852477,0.18720006942749023,0.014149188995361328,True,,0.5294747272130831,0.4323469387755101,0.36440918367346936,0.6036631375804468,0.20757102966308594,0.013787031173706055,True,,-3.303669389247816,-0.013826530612244814,-0.021502834079945687,4898,3918,980,int64
Wine,KNN,11,11,True,True,0.0,18.018258810043335,0.1852789175643047,0.6365306122448979,0.6309795918367346,0.7943422384820882,0.0012538433074951172,0.01182103157043457,True,,0.33267339245285055,0.5547959183673469,0.5168265306122449,0.7189064825220628,0.0007719993591308594,0.013736963272094727,True,,12.840654055787118,0.08173469387755106,0.14739447488854585,4898,3918,980,int64
Wine,DecisionTree,11,11,True,True,0.0,18.018258810043335,0.14754424552704748,0.4806122448979592,0.6602040816326531,0.8125294343177071,0.017516613006591797,0.0005900859832763672,True,,0.01051890014035961,0.5010204081632653,0.7663265306122449,0.8754007828487731,0.018419981002807617,0.00012302398681640625,True,,-4.2462845010615755,-0.020408163265306145,-0.13702534538668787,4898,3918,980,int64
Wine,MLP,11,11,True,True,0.0,18.018258810043335,0.1262132765493177,0.6410122204184245,0.6767243440748764,0.822632569301068,0.27149200439453125,0.0007770061492919922,True,,0.3667723796727591,0.5442440238755007,0.4904177810390286,0.7002983514467449,0.6417019367218018,0.0002942085266113281,True,,15.09615471601427,0.09676819654292379,0.24055910312344142,4898,3918,980,int64
Wine,SVR,11,11,True,True,0.0,18.018258810043335,0.16074458085239907,0.6252527580095903,0.6499807765344254,0.8062138528544553,0.17972493171691895,0.09075593948364258,True,,0.34191970715937725,0.5512010490123261,0.5096655082632514,0.7139086133835698,0.18819785118103027,0.0949552059173584,True,,11.843483782942126,0.07405170899726421,0.18117512630697818,4898,3918,980,int64
