dataset,model,original_features,final_features,synthesis_performed,selection_performed,feature_reduction_ratio,enhancement_time_seconds,baseline_r2,baseline_mae,baseline_mse,baseline_rmse,baseline_train_time,baseline_predict_time,baseline_success,baseline_error,enhanced_r2,enhanced_mae,enhanced_mse,enhanced_rmse,enhanced_train_time,enhanced_predict_time,enhanced_success,enhanced_error,mae_improvement_pct,mae_absolute_improvement,r2_improvement,n_samples,train_samples,test_samples,target_type
California,Linear,8,11,True,True,-0.375,23.45462703704834,0.5757877060324513,0.5332001304956554,0.5558915986952436,0.7455813830127759,0.0015578269958496094,0.0003941059112548828,True,,0.6839490634496401,0.4652407096060464,0.4141559848370364,0.6435495201125058,0.0011470317840576172,3.2901763916015625e-05,True,,12.745574691895678,0.06795942088960899,0.1081613574171888,20640,16512,4128,float64
California,Ridge,8,11,True,True,-0.375,23.45462703704834,0.5758549611440126,0.5332039182571154,0.5558034669932211,0.7455222779992702,0.0007390975952148438,0.00032210350036621094,True,,0.6837794709797702,0.465169607496747,0.4143782203321962,0.6437221608211078,0.0005319118499755859,3.719329833984375e-05,True,,12.759529409077167,0.06803431076036842,0.10792450983575763,20640,16512,4128,float64
California,RandomForest,8,11,True,True,-0.375,23.45462703704834,0.8048502475905297,0.3275993549176358,0.2557259876588585,0.5056935709091609,1.4055569171905518,0.02554917335510254,True,,0.8211618440756387,0.3128403948158916,0.23435112517532886,0.48409825983505544,2.3187649250030518,0.013962030410766602,True,,4.505185947467714,0.014758960101744212,0.016311596485109048,20640,16512,4128,float64
California,KNN,8,11,True,True,-0.375,23.45462703704834,0.15538785394268484,0.8162896218507751,1.1067873393248198,1.052039609199587,0.0035800933837890625,0.014238834381103516,True,,0.7118322802587531,0.41251990188953486,0.37761756718813727,0.6145059537450693,0.0034780502319335938,0.05899405479431152,True,,49.46402712382553,0.4037697199612403,0.5564444263160683,20640,16512,4128,float64
California,DecisionTree,8,11,True,True,-0.375,23.45462703704834,0.6186632145457622,0.4557622892441861,0.4997071473927568,0.7068996727915191,0.10167121887207031,0.000997781753540039,True,,0.6333574706231789,0.4352174370155039,0.48045166230033914,0.693146205573066,0.14957213401794434,0.0007507801055908203,True,,4.507799946053625,0.020544852228682187,0.0146942560774167,20640,16512,4128,float64
California,MLP,8,11,True,True,-0.375,23.45462703704834,0.4015860013406545,0.7096383573625961,0.784167076548244,0.885532086684748,0.5888397693634033,0.0014383792877197266,True,,0.7949582840013659,0.3524766981946106,0.26868850555853085,0.5183517199339951,7.635056972503662,0.0007810592651367188,True,,50.33009496490486,0.3571616591679855,0.39337228266071145,20640,16512,4128,float64
California,SVR,8,11,True,True,-0.375,23.45462703704834,-0.016485360107176605,0.8599506583445771,1.3320115421348784,1.154128044081279,3.220219850540161,1.3054280281066895,True,,0.7606581101265133,0.3692715322883862,0.31363576135936155,0.5600319288749183,2.922170877456665,1.1970207691192627,True,,57.05898603540328,0.49067912605619085,0.7771434702336899,20640,16512,4128,float64
Diabetes,Linear,10,9,True,True,0.09999999999999998,12.885366916656494,0.45260276297191915,42.79409467959995,2900.193628493483,53.85344583676594,0.0006389617919921875,0.0003230571746826172,True,,0.5399412421783957,39.55033561206818,2437.4611121729085,49.37065031142398,0.00018930435180664062,2.3603439331054688e-05,True,,7.579922164069234,3.2437590675317693,0.08733847920647653,442,353,89,float64
Diabetes,Ridge,10,9,True,True,0.09999999999999998,12.885366916656494,0.41915292635986545,46.13885766697452,3077.41593882723,55.47446204180109,0.0005037784576416016,0.000308990478515625,True,,0.5402853592597565,39.56485632684306,2435.637927656602,49.35218260276441,0.00018715858459472656,2.288818359375e-05,True,,14.248296712462881,6.57400134013146,0.12113243289989106,442,353,89,float64
Diabetes,RandomForest,10,9,True,True,0.09999999999999998,12.885366916656494,0.4428225673999313,44.053033707865175,2952.0105887640448,54.332408273184846,0.04977273941040039,0.013976097106933594,True,,0.4766220317247072,42.6623595505618,2772.9358977528086,52.65867352823093,0.04807686805725098,0.013657093048095703,True,,3.156818135444514,1.3906741573033727,0.033799464324775874,442,353,89,float64
