dataset,model,original_features,final_features,synthesis_performed,selection_performed,feature_reduction_ratio,enhancement_time_seconds,baseline_r2,baseline_mae,baseline_mse,baseline_rmse,baseline_train_time,baseline_predict_time,baseline_success,baseline_error,enhanced_r2,enhanced_mae,enhanced_mse,enhanced_rmse,enhanced_train_time,enhanced_predict_time,enhanced_success,enhanced_error,mae_improvement_pct,mae_absolute_improvement,r2_improvement,n_samples,train_samples,test_samples,target_type
California,Linear,8,11,True,True,-0.375,16.98986506462097,0.5757877060324513,0.5332001304956554,0.5558915986952436,0.7455813830127759,0.0015749931335449219,0.00041985511779785156,True,,0.6630346889174323,0.4834997317654357,0.44156236899833434,0.6645015944287375,0.0011599063873291016,3.981590270996094e-05,True,,9.32115276941491,0.0497003987302197,0.087246982884981,20640,16512,4128,float64
California,Ridge,8,11,True,True,-0.375,16.98986506462097,0.5758549611440126,0.5332039182571154,0.5558034669932211,0.7455222779992702,0.0007669925689697266,0.00031304359436035156,True,,0.662762598204877,0.48338737104670804,0.44191891911096276,0.6647698241579282,0.0005500316619873047,3.314018249511719e-05,True,,9.342869679810837,0.0498165472104074,0.08690763706086446,20640,16512,4128,float64
California,RandomForest,8,11,True,True,-0.375,16.98986506462097,0.8048502475905297,0.3275993549176358,0.2557259876588585,0.5056935709091609,1.669360876083374,0.01442718505859375,True,,0.8026968606692233,0.33102613631298466,0.258547805214165,0.5084759632609638,2.470108985900879,0.012899160385131836,True,,-1.046028126706906,-0.0034267813953488546,-0.0021533869213063994,20640,16512,4128,float64
California,KNN,8,11,True,True,-0.375,16.98986506462097,0.15538785394268484,0.8162896218507751,1.1067873393248198,1.052039609199587,0.00360107421875,0.014289140701293945,True,,0.6651028430643404,0.4491221911337209,0.4388522412358398,0.6624592374145294,0.003329038619995117,0.03463602066040039,True,,44.9800439560379,0.3671674307170542,0.5097149891216556,20640,16512,4128,float64
California,DecisionTree,8,11,True,True,-0.375,16.98986506462097,0.6186632145457622,0.4557622892441861,0.4997071473927568,0.7068996727915191,0.10199975967407227,0.001107931137084961,True,,0.618197230934067,0.45867144137596905,0.5003177765012354,0.707331447414319,0.14158987998962402,0.0005960464477539062,True,,-0.6383047041051465,-0.002909152131782944,-0.00046598361169525315,20640,16512,4128,float64
California,MLP,8,11,True,True,-0.375,16.98986506462097,0.4015860013406545,0.7096383573625961,0.784167076548244,0.885532086684748,0.5799989700317383,0.0014209747314453125,True,,0.7986491452772755,0.3515906328689145,0.2638519678051372,0.5136652293129614,5.160590887069702,0.0009129047393798828,True,,50.454956497050496,0.35804772449368155,0.397063143936621,20640,16512,4128,float64
California,SVR,8,11,True,True,-0.375,16.98986506462097,-0.016485360107176605,0.8599506583445771,1.3320115421348784,1.154128044081279,3.232980966567993,1.312138319015503,True,,0.6166051495792915,0.4763568907343071,0.5024040542026231,0.7088046657596316,3.0764870643615723,1.292673110961914,True,,44.6064857196221,0.38359376761027,0.6330905096864681,20640,16512,4128,float64
Diabetes,Linear,10,11,True,True,-0.10000000000000009,8.945249080657959,0.45260276297191915,42.79409467959995,2900.193628493483,53.85344583676594,0.0006589889526367188,0.0003287792205810547,True,,0.5013381770887491,38.77714262736278,2641.98600897572,51.400253004977706,0.0002028942108154297,2.3126602172851562e-05,True,,9.386697118637874,4.016952052237173,0.04873541411682991,442,353,89,float64
Diabetes,Ridge,10,11,True,True,-0.10000000000000009,8.945249080657959,0.41915292635986545,46.13885766697452,3077.41593882723,55.47446204180109,0.0005331039428710938,0.0003199577331542969,True,,0.5017182819266013,38.77458830160469,2639.9721558644337,51.38065935606932,0.00018906593322753906,2.384185791015625e-05,True,,15.96110033439572,7.364269365369836,0.08256535556673583,442,353,89,float64
Diabetes,RandomForest,10,11,True,True,-0.10000000000000009,8.945249080657959,0.4428225673999313,44.053033707865175,2952.0105887640448,54.332408273184846,0.05051088333129883,0.014001131057739258,True,,0.45669884908401104,43.26303370786517,2878.491942696629,53.65157912584334,0.04915785789489746,0.013602256774902344,True,,1.7932930686200634,0.7900000000000063,0.013876281684079728,442,353,89,float64
Diabetes,KNN,10,11,True,True,-0.10000000000000009,8.945249080657959,0.41199127807645397,45.124719101123596,3115.359438202248,55.81540502587299,0.0005717277526855469,0.013923168182373047,True,,0.4172688658091924,44.638202247191,3087.3979775280895,55.5643588780442,0.0001671314239501953,0.01341390609741211,True,,1.0781604043724187,0.48651685393259214,0.0052775877327384535,442,353,89,float64
Diabetes,DecisionTree,10,11,True,True,-0.10000000000000009,8.945249080657959,0.060653981041140725,54.52808988764045,4976.797752808989,70.54642267903446,0.0020132064819335938,0.0003819465637207031,True,,0.025174150146807017,58.258426966292134,5164.775280898876,71.86637100131658,0.0016121864318847656,4.076957702636719e-05,True,,-6.841129198433961,-3.7303370786516865,-0.03547983089433371,442,353,89,float64
Diabetes,MLP,10,11,True,True,-0.10000000000000009,8.945249080657959,0.4379437814822249,44.04602334220448,2977.8591369045794,54.56976394400638,0.23460078239440918,0.00045228004455566406,True,,0.4777219187410161,40.982652693029934,2767.1085294341815,52.60331291310635,0.23962712287902832,8.606910705566406e-05,True,,6.95493126672176,3.0633706491745443,0.0397781372587912,442,353,89,float64
Diabetes,SVR,10,11,True,True,-0.10000000000000009,8.945249080657959,0.18211365770500276,56.02372412801097,4333.285954518087,65.82769899151943,0.0022988319396972656,0.0010921955108642578,True,,0.15554749727480421,57.186952711909534,4474.037503852716,66.88824638045698,0.0018990039825439453,0.0007691383361816406,True,,-2.0763142793589644,-1.1632285838985652,-0.02656616043019855,442,353,89,float64
AutoMPG,Linear,99,48,True,True,0.5151515151515151,10.763262271881104,0.8000228461688658,2.4456910711126323,10.752060392746776,3.279033454045075,0.002688884735107422,0.0012230873107910156,True,,0.8362701675714448,2.2908978177230535,8.803170825466845,2.9670137892276207,0.00046062469482421875,2.6226043701171875e-05,True,,6.329223474621341,0.15479325338957883,0.036247321402579025,398,318,80,float64
AutoMPG,Ridge,99,48,True,True,0.5151515151515151,10.763262271881104,0.8418731778317338,2.2596763036320264,8.501916889476343,2.915804672723525,0.0015230178833007812,0.0012090206146240234,True,,0.8369639095807492,2.282761781174556,8.765870784746564,2.9607213284513225,0.0002391338348388672,2.7894973754882812e-05,True,,-1.0216276333660603,-0.023085477542529542,-0.004909268250984589,398,318,80,float64
AutoMPG,RandomForest,99,48,True,True,0.5151515151515151,10.763262271881104,0.9116656029998265,1.5209375,4.749426387499999,2.1793178720645594,0.04951119422912598,0.013850927352905273,True,,0.8892685005546572,1.7970078571428576,5.953638936281176,2.4400079787330973,0.0357818603515625,0.013712167739868164,True,,-18.151328186914817,-0.27607035714285755,-0.022397102445169237,398,318,80,float64
AutoMPG,KNN,99,48,True,True,0.5151515151515151,10.763262271881104,0.7420029756013016,2.803,13.871582500000002,3.724457343023276,0.0014781951904296875,0.02408599853515625,True,,0.8383122791155404,2.304625,8.693373750000001,2.9484527722179985,0.00019097328186035156,0.0005199909210205078,True,,17.78005708169817,0.4983749999999998,0.09630930351423883,398,318,80,float64
AutoMPG,DecisionTree,99,48,True,True,0.5151515151515151,10.763262271881104,0.7976409775102524,2.31875,10.880125,3.298503448535411,0.0029909610748291016,0.0013580322265625,True,,0.7546564533571183,2.5424999999999995,13.191250000000002,3.6319760461765167,0.000720977783203125,4.100799560546875e-05,True,,-9.649595687331512,-0.22374999999999945,-0.04298452415313414,398,318,80,float64
AutoMPG,MLP,99,48,True,True,0.5151515151515151,10.763262271881104,0.8346650425537151,2.3533541440227603,8.889472689444323,2.981521874721754,0.12451529502868652,0.0014226436614990234,True,,0.8762104082408233,1.8693035466546,6.655726122155238,2.5798694002129716,0.254486083984375,7.605552673339844e-05,True,,20.568540378743734,0.48405059736816036,0.041545365687108204,398,318,80,float64
AutoMPG,SVR,99,48,True,True,0.5151515151515151,10.763262271881104,0.7425080018701435,2.7827022049127175,13.844429033524037,3.7208102657249316,0.004308938980102539,0.0026450157165527344,True,,0.72517234824252,2.6923379793057696,14.77650547916314,3.844022044572994,0.002215147018432617,0.0009710788726806641,True,,3.2473552307327216,0.0903642256069479,-0.01733565362762357,398,318,80,float64
Fish,Linear,11,14,True,True,-0.2727272727272727,8.960280895233154,0.9507352480054524,65.30005153357348,7007.383189853781,83.71011402365774,0.000659942626953125,0.0003502368927001953,True,,0.9807393599733845,33.94329799018901,2739.6197013895,52.34137657140381,0.00019097328186035156,2.2172927856445312e-05,True,,48.019492798198876,31.35675354338447,0.030004111967932068,159,127,32,float64
Fish,Ridge,11,14,True,True,-0.2727272727272727,8.960280895233154,0.9475825900971674,68.67587596402055,7455.815002365913,86.34706134180776,0.0005278587341308594,0.0003390312194824219,True,,0.978790447206113,36.71502671315501,3016.831663511657,54.92569219874846,0.00018715858459472656,2.4080276489257812e-05,True,,46.5386845121712,31.960849250865536,0.03120785710894558,159,127,32,float64
Fish,RandomForest,11,14,True,True,-0.2727272727272727,8.960280895233154,0.9678631106589246,44.60775000000001,4571.128221000003,67.61011922042441,0.0475010871887207,0.014043092727661133,True,,0.9692138744002259,45.09344791666667,4378.996549753474,66.17398695676023,0.036730051040649414,0.013640880584716797,True,,-1.0888195810518553,-0.48569791666665907,0.0013507637413012752,159,127,32,float64
Fish,KNN,11,14,True,True,-0.2727272727272727,8.960280895233154,0.9249832143786868,66.75874999999999,10670.3340875,103.29730919777145,0.0005769729614257812,0.013957738876342773,True,,0.9074015829514321,77.9478125,13171.132803125001,114.7655558219669,0.00015306472778320312,0.01347494125366211,True,,-16.760443387570927,-11.189062500000006,-0.017581631427254663,159,127,32,float64
Fish,DecisionTree,11,14,True,True,-0.2727272727272727,8.960280895233154,0.9527935932866086,49.993750000000006,6714.605625,81.94269720359466,0.0009200572967529297,0.00037097930908203125,True,,0.9373473509096052,52.306250000000006,8911.668125,94.40163200390128,0.00051116943359375,3.600120544433594e-05,True,,-4.625578197274659,-2.3125,-0.015446242377003427,159,127,32,float64
Fish,MLP,11,14,True,True,-0.2727272727272727,8.960280895233154,0.6608998772199068,196.85916758357735,48233.359630219304,219.62094533586568,0.025613069534301758,0.00042510032653808594,True,,0.9705429397452784,43.854084661474225,4189.951242914841,64.72983271193307,0.09900307655334473,4.673004150390625e-05,True,,77.72311790211356,153.00508292210313,0.30964306252537155,159,127,32,float64
Fish,SVR,11,14,True,True,-0.2727272727272727,8.960280895233154,-0.08757945511345988,305.3096436146277,154696.52607275604,393.31479259335777,0.0007827281951904297,0.0004432201385498047,True,,-0.13462344495320933,317.55793883117286,161388.02963747908,401.7312903390512,0.000431060791015625,0.0001671314239501953,True,,-4.011761656636493,-12.24829521654516,-0.047043989839749445,159,127,32,float64
Happy,Linear,13,9,True,True,0.3076923076923077,9.217198848724365,0.6067201544810199,0.7964267274149495,0.9342756010148893,0.9665793299129095,0.0007131099700927734,0.0003731250762939453,True,,0.6479661711334203,0.7386575325595055,0.8362915638554469,0.9144897833521416,0.0002040863037109375,2.3603439331054688e-05,True,,7.253547987138985,0.05776919485544396,0.04124601665240035,500,400,100,float64
Happy,Ridge,13,9,True,True,0.3076923076923077,9.217198848724365,0.6074825828557888,0.7959604421791959,0.9324643761677881,0.9656419502940974,0.0005266666412353516,0.0003552436828613281,True,,0.6483196580451676,0.7385711892337019,0.8354518203478999,0.9140305357852657,0.0001800060272216797,2.288818359375e-05,True,,7.210063453451607,0.05738925294549402,0.040837075189378735,500,400,100,float64
Happy,RandomForest,13,9,True,True,0.3076923076923077,9.217198848724365,0.6449398046809228,0.7334999999999999,0.8434809999999999,0.9184122168176989,0.038763999938964844,0.014119863510131836,True,,0.6450974401788554,0.732043333333333,0.8431065211111111,0.9182083211946573,0.04798388481140137,0.01362299919128418,True,,0.1985912292661055,0.0014566666666668837,0.00015763549793257337,500,400,100,float64
Happy,KNN,13,9,True,True,0.3076923076923077,9.217198848724365,0.5300555649099176,0.8640000000000001,1.1164,1.0565983153497833,0.0006098747253417969,0.013953924179077148,True,,0.49162316888365054,0.9410000000000001,1.2076999999999998,1.0989540481748996,0.00018596649169921875,0.013667821884155273,True,,-8.912037037037031,-0.07699999999999996,-0.038432396026267024,500,400,100,float64
Happy,DecisionTree,13,9,True,True,0.3076923076923077,9.217198848724365,0.4317225122074424,0.83,1.35,1.161895003862225,0.0012519359588623047,0.00036406517028808594,True,,0.21283044283549424,1.01,1.87,1.3674794331177345,0.0008528232574462891,4.00543212890625e-05,True,,-21.686746987951814,-0.18000000000000005,-0.21889206937194816,500,400,100,float64
Happy,MLP,13,9,True,True,0.3076923076923077,9.217198848724365,0.5132823267331779,0.8653199113355953,1.1562465046126627,1.0752890330570022,0.2570350170135498,0.0005209445953369141,True,,-17.747468975231815,4.295689293672884,44.536487297560704,6.673566310269248,0.04135489463806152,6.389617919921875e-05,True,,-396.42788030182,-3.4303693823372883,-18.260751301964994,500,400,100,float64
Happy,SVR,13,9,True,True,0.3076923076923077,9.217198848724365,0.5749009870831481,0.8050101941730867,1.0098652150852738,1.0049205018732943,0.0027761459350585938,0.001432657241821289,True,,0.045888145870630836,1.3017938453011346,2.2665881206697294,1.505519219628142,0.0022859573364257812,0.0009160041809082031,True,,-61.7114733110117,-0.4967836511280479,-0.5290128412125172,500,400,100,float64
Wine,Linear,11,13,True,True,-0.18181818181818188,11.147705793380737,0.26527500421791617,0.5862665383250459,0.569024771722925,0.7543373063311432,0.0010178089141845703,0.00040912628173828125,True,,0.3165623770677223,0.5736190314304699,0.5293040792248229,0.7275328715768263,0.0005819797515869141,3.0994415283203125e-05,True,,2.1572963946927244,0.012647506894576055,0.05128737284980611,4898,3918,980,int64
Wine,Ridge,11,13,True,True,-0.18181818181818188,11.147705793380737,0.2475239626925082,0.5940493880102194,0.5827724765238043,0.7633953605595231,0.0006480216979980469,0.0003230571746826172,True,,0.3165046150084577,0.5736485884195316,0.5293488143880145,0.7275636153547087,0.0003230571746826172,3.1948089599609375e-05,True,,3.4341925103265827,0.020400799590687857,0.06898065231594952,4898,3918,980,int64
Wine,RandomForest,11,13,True,True,-0.18181818181818188,11.147705793380737,0.5509775612930288,0.4185204081632653,0.34775581632653063,0.5897082467852477,0.235947847366333,0.014163017272949219,True,,0.5367028141822308,0.4277551020408163,0.35881122448979597,0.5990085345717504,0.3015120029449463,0.011940956115722656,True,,-2.2065098134828656,-0.009234693877550992,-0.014274747110798014,4898,3918,980,int64
Wine,KNN,11,13,True,True,-0.18181818181818188,11.147705793380737,0.1852789175643047,0.6365306122448979,0.6309795918367346,0.7943422384820882,0.0011591911315917969,0.013063907623291016,True,,0.35270017370167417,0.5478571428571429,0.5013163265306122,0.7080369528002138,0.0008370876312255859,0.01371908187866211,True,,13.93074703430585,0.088673469387755,0.16742125613736947,4898,3918,980,int64
Wine,DecisionTree,11,13,True,True,-0.18181818181818188,11.147705793380737,0.14754424552704748,0.4806122448979592,0.6602040816326531,0.8125294343177071,0.01776885986328125,0.0005331039428710938,True,,0.10538260079268202,0.48673469387755103,0.6928571428571428,0.8323804075404123,0.022319793701171875,0.00012421607971191406,True,,-1.273885350318475,-0.006122448979591855,-0.042161644734365455,4898,3918,980,int64
Wine,MLP,11,13,True,True,-0.18181818181818188,11.147705793380737,0.1262132765493177,0.6410122204184245,0.6767243440748764,0.822632569301068,0.2729809284210205,0.0007979869842529297,True,,0.2857033366023315,0.5589586319417992,0.5532035770739686,0.7437765639450927,2.0922858715057373,0.00030112266540527344,True,,12.800627798182129,0.08205358847662536,0.1594900600530138,4898,3918,980,int64
Wine,SVR,11,13,True,True,-0.18181818181818188,11.147705793380737,0.16074458085239907,0.6252527580095903,0.6499807765344254,0.8062138528544553,0.18130803108215332,0.07320499420166016,True,,0.38574290542315737,0.514505449440997,0.47572561846588285,0.6897286556798136,0.20973777770996094,0.07589197158813477,True,,17.71240624689811,0.11074730856859338,0.2249983245707583,4898,3918,980,int64
