dataset,model,original_features,final_features,synthesis_performed,selection_performed,feature_reduction_ratio,enhancement_time_seconds,baseline_r2,baseline_mae,baseline_mse,baseline_rmse,baseline_train_time,baseline_predict_time,baseline_success,baseline_error,enhanced_r2,enhanced_mae,enhanced_mse,enhanced_rmse,enhanced_train_time,enhanced_predict_time,enhanced_success,enhanced_error,mae_improvement_pct,mae_absolute_improvement,r2_improvement,n_samples,train_samples,test_samples,target_type
California,Linear,8,11,True,True,-0.375,198.33306288719177,0.5757877060324512,0.533200130495656,0.5558915986952437,0.745581383012776,0.002553701400756836,0.0005326271057128906,True,,0.6763209203218896,0.4673741331111092,0.4241519720789474,0.6512695080217923,0.0019078254699707031,8.058547973632812e-05,True,,12.3454578533872,0.06582599738454675,0.1005332142894384,20640,16512,4128,float64
California,Ridge,8,11,True,True,-0.375,198.33306288719177,0.5758549611440128,0.5332039182571157,0.5558034669932208,0.74552227799927,0.0015721321105957031,0.0004897117614746094,True,,0.6760516746990923,0.46713437067879476,0.424504793960413,0.6515403241246186,0.0009264945983886719,6.389617919921875e-05,True,,12.391046898958004,0.0660695475783209,0.10019671355507953,20640,16512,4128,float64
California,RandomForest,8,11,True,True,-0.375,198.33306288719177,0.8051230593157366,0.3275425684593025,0.2553684927247781,0.5053399773665033,0.8664982318878174,0.027452945709228516,True,,0.8231688428581683,0.30868260053294583,0.2317211359513837,0.4813742161264806,1.2950348854064941,0.028435945510864258,True,,5.758020404819552,0.01885996792635669,0.018045783542431693,20640,16512,4128,float64
California,KNN,8,11,True,True,-0.375,198.33306288719177,0.15538785394268484,0.8162896218507751,1.1067873393248198,1.052039609199587,0.013545513153076172,0.02911996841430664,True,,0.6732631629367526,0.44367109471899224,0.42815888480971337,0.6543385093433776,0.01508951187133789,0.11509847640991211,True,,45.647833459764456,0.3726185271317829,0.5178753089940678,20640,16512,4128,float64
California,DecisionTree,8,11,True,True,-0.375,198.33306288719177,0.622075845135081,0.45467918846899225,0.495235205629094,0.7037294974840077,0.12238311767578125,0.0014476776123046875,True,,0.6632744355727658,0.41725476744186046,0.44124820282868216,0.6642651600292477,0.16883230209350586,0.0008885860443115234,True,,8.230950959763142,0.03742442102713178,0.04119859043768481,20640,16512,4128,float64
California,MLP,8,11,True,True,-0.375,198.33306288719177,0.4015860013408883,0.7096383573623898,0.7841670765479377,0.8855320866845751,0.9137940406799316,0.002237081527709961,True,,0.7971989303854318,0.34700637553536323,0.26575234241978796,0.5155117286927504,9.896799802780151,0.002007007598876953,True,,51.100955587416465,0.36263198182702655,0.3956129290445435,20640,16512,4128,float64
California,SVR,8,11,True,True,-0.375,198.33306288719177,-0.016485360107176605,0.8599506583445775,1.3320115421348784,1.154128044081279,4.155957221984863,1.9327850341796875,True,,0.6981555411769944,0.42135405918503843,0.39553968887393204,0.6289194613572806,4.041716814041138,1.7579905986785889,True,,51.00253077355001,0.4385965991595391,0.714640901284171,20640,16512,4128,float64
Diabetes,Linear,10,13,True,True,-0.30000000000000004,78.4479501247406,0.45260276297191915,42.79409467959996,2900.193628493483,53.85344583676594,0.0008606910705566406,0.00044655799865722656,True,,0.49343504951976436,41.570604293578356,2683.857978124086,51.805964696394625,0.00033211708068847656,4.553794860839844e-05,True,,2.8590168694580256,1.2234903860216022,0.04083228654784521,442,353,89,float64
Diabetes,Ridge,10,13,True,True,-0.30000000000000004,78.4479501247406,0.41915292635986545,46.13885766697452,3077.41593882723,55.47446204180109,0.0007767677307128906,0.0004191398620605469,True,,0.4938385977828188,41.52427517757987,2681.719918188573,51.785325317010155,0.0003943443298339844,4.220008850097656e-05,True,,10.001510056235533,4.614582489394657,0.07468567142295335,442,353,89,float64
Diabetes,RandomForest,10,13,True,True,-0.30000000000000004,78.4479501247406,0.4428225673999313,44.053033707865175,2952.0105887640448,54.332408273184846,0.08237338066101074,0.01931452751159668,True,,0.45249033800402516,44.05224719101123,2900.7892730337076,53.85897578894077,0.08335566520690918,0.03461289405822754,True,,0.0017853863576302654,0.0007865168539424872,0.00966777060409385,442,353,89,float64
