dataset,model,original_features,final_features,synthesis_performed,selection_performed,feature_reduction_ratio,enhancement_time_seconds,baseline_r2,baseline_mae,baseline_mse,baseline_rmse,baseline_train_time,baseline_predict_time,baseline_success,baseline_error,enhanced_r2,enhanced_mae,enhanced_mse,enhanced_rmse,enhanced_train_time,enhanced_predict_time,enhanced_success,enhanced_error,mae_improvement_pct,mae_absolute_improvement,r2_improvement,n_samples,train_samples,test_samples,target_type
California,Linear,8,11,True,True,-0.375,13.411313772201538,0.5757877060324513,0.5332001304956554,0.5558915986952436,0.7455813830127759,0.001499176025390625,0.00037789344787597656,True,,0.6675277724079726,0.4733185999924124,0.43567459205234454,0.6600565067116182,0.0011620521545410156,3.409385681152344e-05,True,,11.23059186943146,0.05988153050324302,0.09174006637552123,20640,16512,4128,float64
California,Ridge,8,11,True,True,-0.375,13.411313772201538,0.5758549611440126,0.5332039182571154,0.5558034669932211,0.7455222779992702,0.000743865966796875,0.0003161430358886719,True,,0.6671744518614348,0.4731889528675582,0.43613758646872464,0.6604071369002039,0.0005359649658203125,3.123283386230469e-05,True,,11.255537203426462,0.06001496538955725,0.09131949071742218,20640,16512,4128,float64
California,RandomForest,8,11,True,True,-0.375,13.411313772201538,0.8048502475905297,0.32759935491763575,0.2557259876588585,0.5056935709091609,1.7980468273162842,0.014384031295776367,True,,0.7990898014000892,0.3324917996124032,0.26327452806548524,0.5131028435562263,2.5467851161956787,0.0249330997467041,True,,-1.493423177221307,-0.004892444694767462,-0.005760446190440471,20640,16512,4128,float64
California,KNN,8,11,True,True,-0.375,13.411313772201538,0.15538785394268484,0.8162896218507751,1.1067873393248198,1.052039609199587,0.0036029815673828125,0.01424407958984375,True,,0.6637355753044765,0.4555931795058139,0.4406439211840249,0.6638101544749259,0.0036029815673828125,0.05516791343688965,True,,44.187312038483775,0.36069644234496123,0.5083477213617916,20640,16512,4128,float64
California,DecisionTree,8,11,True,True,-0.375,13.411313772201538,0.6186632145457622,0.4557622892441861,0.4997071473927568,0.7068996727915191,0.10201311111450195,0.0010039806365966797,True,,0.5760489466592443,0.4809452180232558,0.5555492666324128,0.745351773750095,0.1469438076019287,0.0006349086761474609,True,,-5.525452494288597,-0.02518292877906969,-0.0426142678865179,20640,16512,4128,float64
California,MLP,8,11,True,True,-0.375,13.411313772201538,0.4015860013406545,0.7096383573625961,0.784167076548244,0.885532086684748,0.5878849029541016,0.0013341903686523438,True,,0.7775566673705249,0.35458186806658293,0.2914917402274911,0.5398997501643162,5.271692991256714,0.0007829666137695312,True,,50.0334410636422,0.35505648929601313,0.3759706660298704,20640,16512,4128,float64
California,SVR,8,11,True,True,-0.375,13.411313772201538,-0.016485360107176605,0.8599506583445771,1.3320115421348784,1.154128044081279,3.220592975616455,1.3086750507354736,True,,0.7278264332549884,0.4013332901297341,0.3566586855025119,0.5972090802244319,3.0222482681274414,1.2135276794433594,True,,53.330660749500545,0.45861736821484295,0.744311793362165,20640,16512,4128,float64
Diabetes,Linear,10,10,True,True,0.0,8.069703102111816,0.45260276297191915,42.79409467959995,2900.193628493483,53.85344583676594,0.00061798095703125,0.0002999305725097656,True,,0.4556699608624053,42.78654167970489,2883.9431486269577,53.70235701183848,0.00018525123596191406,2.288818359375e-05,True,,0.0176496312204075,0.0075529998950614186,0.0030671978904861508,442,353,89,float64
Diabetes,Ridge,10,10,True,True,0.0,8.069703102111816,0.41915292635986545,46.13885766697452,3077.41593882723,55.47446204180109,0.0005061626434326172,0.0003058910369873047,True,,0.45610815015283124,42.82415785477792,2881.621555271706,53.68073728323509,0.00018930435180664062,2.3126602172851562e-05,True,,7.184182660354878,3.3146998121966007,0.036955223792965786,442,353,89,float64
Diabetes,RandomForest,10,10,True,True,0.0,8.069703102111816,0.4428225673999313,44.053033707865175,2952.0105887640448,54.332408273184846,0.0469660758972168,0.011440038681030273,True,,0.40926684972547245,45.09426966292135,3129.7938730337087,55.94456070998957,0.049553871154785156,0.013606071472167969,True,,-2.3635964822787496,-1.0412359550561732,-0.03355571767445886,442,353,89,float64
