dataset,model,original_features,final_features,synthesis_performed,selection_performed,feature_reduction_ratio,enhancement_time_seconds,baseline_r2,baseline_mae,baseline_mse,baseline_rmse,baseline_train_time,baseline_predict_time,baseline_success,baseline_error,enhanced_r2,enhanced_mae,enhanced_mse,enhanced_rmse,enhanced_train_time,enhanced_predict_time,enhanced_success,enhanced_error,mae_improvement_pct,mae_absolute_improvement,r2_improvement,n_samples,train_samples,test_samples,target_type
California,Linear,8,11,True,True,-0.375,432.1911334991455,0.5757877060324512,0.533200130495656,0.5558915986952437,0.745581383012776,0.0022706985473632812,0.00040268898010253906,True,,0.6766699124331885,0.47417209021139783,0.42369464968296594,0.6509183126037905,0.0023758411407470703,9.274482727050781e-05,True,,11.070522475188897,0.05902804028425812,0.1008822064007373,20640,16512,4128,float64
California,Ridge,8,11,True,True,-0.375,432.1911334991455,0.5758549611440128,0.5332039182571157,0.5558034669932208,0.74552227799927,0.0012211799621582031,0.00033593177795410156,True,,0.6765449175775672,0.47395842405787436,0.42385844406400613,0.6510441183698737,0.0010578632354736328,7.343292236328125e-05,True,,11.111226337739064,0.0592454941992413,0.10068995643355438,20640,16512,4128,float64
California,Lasso,8,11,True,True,-0.375,432.1911334991455,0.2841671821008396,0.7615782541669575,0.9380337514945427,0.9685214254184276,0.007416963577270508,0.0004165172576904297,True,,-0.00021908714592466794,0.9060685490007149,1.3106960720039365,1.1448563543099792,0.003350973129272461,0.00010561943054199219,True,,-18.972481690907294,-0.14449029483375742,-0.28438626924676425,20640,16512,4128,float64
California,RandomForest,8,11,True,True,-0.375,432.1911334991455,0.7732082258054129,0.3674842438523395,0.29718997709576966,0.5451513341227091,0.2801015377044678,0.016345500946044922,True,,0.7748631121549954,0.3597861153869415,0.29502139916530856,0.5431587237312023,0.26392197608947754,0.016438007354736328,True,,2.0948186471067434,0.007698128465398024,0.0016548863495824406,20640,16512,4128,float64
California,KNN,8,11,True,True,-0.375,432.1911334991455,0.14631049965900345,0.8127975600775195,1.1186823858768293,1.0576778270706204,0.011529684066772461,0.01652240753173828,True,,0.6998049709248746,0.4171088648255814,0.3933782613233323,0.6271987414873632,0.01613163948059082,0.09000849723815918,True,,48.68231829020252,0.39568869525193806,0.5534944712658711,20640,16512,4128,float64
California,DecisionTree,8,11,True,True,-0.375,432.1911334991455,0.6829476865157171,0.4332031802610876,0.4154681981618525,0.6445682261497634,0.06904339790344238,0.0008409023284912109,True,,0.703758806643008,0.4046330914704643,0.3881971194998007,0.623054668147026,0.07592082023620605,0.0004894733428955078,True,,6.595078266370161,0.028570088790623338,0.020811120127290916,20640,16512,4128,float64
California,GradientBoosting,8,11,True,True,-0.375,432.1911334991455,0.7434686073011577,0.4052223326913143,0.3361610401932049,0.5797939635708576,1.1576836109161377,0.002658367156982422,True,,0.7394499393319058,0.4072410824784108,0.3414271387806816,0.5843176694065323,1.3206787109375,0.002136707305908203,True,,-0.49818325009108166,-0.0020187497870964854,-0.004018667969251877,20640,16512,4128,float64
California,MLP,8,11,True,True,-0.375,432.1911334991455,0.4015860013408883,0.7096383573623898,0.7841670765479377,0.8855320866845751,0.9240272045135498,0.0025336742401123047,True,,0.7841273276439231,0.3597803600180925,0.28288148801225915,0.5318660432968617,10.947087526321411,0.0037949085235595703,True,,49.30088596741902,0.3498579973442973,0.38254132630303483,20640,16512,4128,float64
California,SVR,8,11,True,True,-0.375,432.1911334991455,-0.016485360107176605,0.8599506583445775,1.3320115421348784,1.154128044081279,4.207667350769043,1.956789255142212,True,,0.7277896243717454,0.395642261409933,0.3567069201935926,0.597249462279869,3.8709309101104736,1.7251253128051758,True,,53.99244624435169,0.4643083969346445,0.744274984478922,20640,16512,4128,float64
Diabetes,Linear,10,11,True,True,-0.10000000000000009,161.49531650543213,0.45260276297191915,42.79409467959996,2900.193628493483,53.85344583676594,0.0007042884826660156,0.00030732154846191406,True,,0.5261298751957466,41.14119701050179,2510.6358303014354,50.10624542211715,0.000255584716796875,3.409385681152344e-05,True,,3.8624433615746203,1.6528976690981665,0.07352711222382746,442,353,89,float64
