dataset,model,original_features,final_features,synthesis_performed,selection_performed,feature_reduction_ratio,enhancement_time_seconds,baseline_r2,baseline_mae,baseline_mse,baseline_rmse,baseline_train_time,baseline_predict_time,baseline_success,baseline_error,enhanced_r2,enhanced_mae,enhanced_mse,enhanced_rmse,enhanced_train_time,enhanced_predict_time,enhanced_success,enhanced_error,mae_improvement_pct,mae_absolute_improvement,r2_improvement,n_samples,train_samples,test_samples,target_type
California,Linear,8,11,True,True,-0.375,9.531270980834961,0.5757877060324513,0.5332001304956554,0.5558915986952436,0.7455813830127759,0.0014829635620117188,0.00038909912109375,True,,0.6627813704779657,0.4773245352886167,0.4418943197557653,0.6647513217405178,0.0011639595031738281,3.409385681152344e-05,True,,10.479291360093544,0.05587559520703872,0.08699366444551437,20640,16512,4128,float64
California,Ridge,8,11,True,True,-0.375,9.531270980834961,0.5758549611440126,0.5332039182571154,0.5558034669932211,0.7455222779992702,0.0007119178771972656,0.00030803680419921875,True,,0.6624383085117906,0.4771931992036617,0.44234387123633423,0.6650893708640473,0.0005271434783935547,3.0994415283203125e-05,True,,10.50455878804043,0.05601071905345373,0.08658334736777806,20640,16512,4128,float64
California,RandomForest,8,11,True,True,-0.375,9.531270980834961,0.8048502475905297,0.3275993549176358,0.2557259876588585,0.5056935709091609,1.5917549133300781,0.02576732635498047,True,,0.8028118536979518,0.32986390755813966,0.25839711731688403,0.5083277656363894,2.0666868686676025,0.025468826293945312,True,,-0.6912567459338238,-0.0022645526405038474,-0.002038393892577872,20640,16512,4128,float64
California,KNN,8,11,True,True,-0.375,9.531270980834961,0.15538785394268484,0.8162896218507751,1.1067873393248198,1.052039609199587,0.00350189208984375,0.014142036437988281,True,,0.6719355899244367,0.4438290700096899,0.4298985484043224,0.6556664917504343,0.0034618377685546875,0.05902910232543945,True,,45.62848061164917,0.37246055184108523,0.5165477359817519,20640,16512,4128,float64
California,DecisionTree,8,11,True,True,-0.375,9.531270980834961,0.6186632145457622,0.4557622892441861,0.4997071473927568,0.7068996727915191,0.09990191459655762,0.0009553432464599609,True,,0.6199021579409197,0.4588850993217054,0.4980836248442102,0.7057503984017368,0.13840985298156738,0.0005991458892822266,True,,-0.685183954709815,-0.0031228100775193,0.0012389433951575102,20640,16512,4128,float64
California,MLP,8,11,True,True,-0.375,9.531270980834961,0.4015860013406545,0.7096383573625961,0.784167076548244,0.885532086684748,0.575084924697876,0.0013360977172851562,True,,0.8020296070331052,0.3429284770463909,0.259422180369698,0.5093350374455875,5.415175914764404,0.0007538795471191406,True,,51.675600185860795,0.36670988031620516,0.40044360569245074,20640,16512,4128,float64
California,SVR,8,11,True,True,-0.375,9.531270980834961,-0.016485360107176605,0.8599506583445771,1.3320115421348784,1.154128044081279,3.2222630977630615,1.3056020736694336,True,,0.7339022246312408,0.3942225108831478,0.3486969139331522,0.5905056425921367,2.986794948577881,1.1974117755889893,True,,54.15754298717157,0.46572814746142926,0.7503875847384174,20640,16512,4128,float64
Diabetes,Linear,10,13,True,True,-0.30000000000000004,5.504126071929932,0.45260276297191915,42.79409467959995,2900.193628493483,53.85344583676594,0.0006349086761474609,0.0003211498260498047,True,,0.5252965897783949,39.73759781863425,2515.0507028923907,50.15028118457952,0.0002110004425048828,2.5033950805664062e-05,True,,7.142333267825247,3.0564968609657015,0.07269382680647574,442,353,89,float64
Diabetes,Ridge,10,13,True,True,-0.30000000000000004,5.504126071929932,0.41915292635986545,46.13885766697452,3077.41593882723,55.47446204180109,0.0004987716674804688,0.00030803680419921875,True,,0.5258213512239285,39.692032675592046,2512.2704371221826,50.12255417596137,0.00019884109497070312,2.5033950805664062e-05,True,,13.972658443160837,6.446824991382478,0.10666842486406303,442,353,89,float64
Diabetes,RandomForest,10,13,True,True,-0.30000000000000004,5.504126071929932,0.4428225673999313,44.053033707865175,2952.0105887640448,54.332408273184846,0.05113816261291504,0.014143943786621094,True,,0.46613491412468855,43.6438202247191,2828.498238202247,53.183627538954575,0.04951214790344238,0.01115274429321289,True,,0.9289110163439548,0.4092134831460754,0.023312346724757238,442,353,89,float64
Diabetes,KNN,10,13,True,True,-0.30000000000000004,5.504126071929932,0.41199127807645397,45.124719101123596,3115.359438202248,55.81540502587299,0.0005278587341308594,0.013881206512451172,True,,0.43738181570799284,43.36741573033708,2980.8365168539335,54.59703761976407,0.0001652240753173828,0.013518810272216797,True,,3.894325340504469,1.7573033707865164,0.025390537631538868,442,353,89,float64
Diabetes,DecisionTree,10,13,True,True,-0.30000000000000004,5.504126071929932,0.060653981041140725,54.52808988764045,4976.797752808989,70.54642267903446,0.0019221305847167969,0.000377655029296875,True,,-0.1338064549335114,62.98876404494382,6007.078651685393,77.50534595552357,0.0018649101257324219,4.00543212890625e-05,True,,-15.51617556150835,-8.460674157303373,-0.19446043597465212,442,353,89,float64
Diabetes,MLP,10,13,True,True,-0.30000000000000004,5.504126071929932,0.4379437814822249,44.04602334220448,2977.8591369045794,54.56976394400638,0.23070693016052246,0.0003561973571777344,True,,0.49750248831168,41.42599267579782,2662.3080701767144,51.597558761793316,0.23531079292297363,6.413459777832031e-05,True,,5.9483932205434025,2.620030666406656,0.05955870682945508,442,353,89,float64
Diabetes,SVR,10,13,True,True,-0.30000000000000004,5.504126071929932,0.18211365770500276,56.02372412801097,4333.285954518087,65.82769899151943,0.0021257400512695312,0.0011782646179199219,True,,0.20240092496976814,55.34010614851425,4225.800933986648,65.00616073870728,0.0018780231475830078,0.0009510517120361328,True,,1.2202294476795028,0.6836179794967165,0.020287267264765374,442,353,89,float64
AutoMPG,Linear,99,63,True,True,0.36363636363636365,6.194742918014526,0.8000228461688658,2.4456910711126323,10.752060392746776,3.279033454045075,0.0026268959045410156,0.0012462139129638672,True,,0.8244657545696948,2.3755269825898813,9.4378521331272,3.0721087437014987,0.0006341934204101562,2.6941299438476562e-05,True,,2.8688859910189257,0.07016408852275102,0.024442908400829078,398,318,80,float64
AutoMPG,Ridge,99,63,True,True,0.36363636363636365,6.194742918014526,0.8418731778317338,2.2596763036320264,8.501916889476343,2.915804672723525,0.001497030258178711,0.0011668205261230469,True,,0.8248327217135415,2.3624834344495715,9.41812161482947,3.0688958299084494,0.00024580955505371094,2.5272369384765625e-05,True,,-4.549639727260979,-0.10280713081754511,-0.01704045611819227,398,318,80,float64
AutoMPG,RandomForest,99,63,True,True,0.36363636363636365,6.194742918014526,0.9116656029998265,1.5209375,4.749426387499997,2.179317872064559,0.05208992958068848,0.014994144439697266,True,,0.9007692700530576,1.7007995238095244,5.335283459963719,2.3098232529706073,0.047949790954589844,0.013611078262329102,True,,-11.825734049526973,-0.17986202380952432,-0.010896332946768839,398,318,80,float64
